"id","content","image_url","lesson_id","category_id","category_name","answers","count"
2992,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2992, ""image_url"" : """"}, {""content"" : ""الهرمونات الجنسية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2992, ""image_url"" : """"}, {""content"" : ""الألدوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2992, ""image_url"" : """"}, {""content"" : ""PRL"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2992, ""image_url"" : """"}]","4"
2993,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2993, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2993, ""image_url"" : """"}, {""content"" : ""البروجسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2993, ""image_url"" : """"}, {""content"" : ""GH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2993, ""image_url"" : """"}]","4"
2994,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""البروجسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2994, ""image_url"" : """"}, {""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2994, ""image_url"" : """"}, {""content"" : ""الغلوكاغون"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2994, ""image_url"" : """"}, {""content"" : ""الكورتيزول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2994, ""image_url"" : """"}]","4"
2995,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الكورتيزول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2995, ""image_url"" : """"}, {""content"" : ""الإستراديول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2995, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2995, ""image_url"" : """"}, {""content"" : ""ADH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2995, ""image_url"" : """"}]","4"
2996,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""LH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2996, ""image_url"" : """"}, {""content"" : ""الهرمونات الجنسية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2996, ""image_url"" : """"}, {""content"" : ""T4"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2996, ""image_url"" : """"}, {""content"" : ""الكورتيزول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2996, ""image_url"" : """"}]","4"
2997,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""MSH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2997, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2997, ""image_url"" : """"}, {""content"" : ""التستوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2997, ""image_url"" : """"}, {""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2997, ""image_url"" : """"}]","4"
35119,"لديك الشكل المجاور الذي يمثل الوجه البطني للدماغ،
أي من الأرقام يشير إلى بنية تحوي ألياف عصبية محاطة بغمد شوان فقط:","/public/images/app/seen-image-1749394512960-678111057.jpg",2,1,"أسئلة ربط مؤتمتة","[{""content"" : ""5"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35119, ""image_url"" : """"}, {""content"" : ""10"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35119, ""image_url"" : """"}, {""content"" : ""3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35119, ""image_url"" : """"}, {""content"" : ""1"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35119, ""image_url"" : """"}]","4"
35118,"خلايا الدبق قليلة الاستطالات تشكل غمد النخاعين في:","",2,1,"أسئلة ربط مؤتمتة","[{""content"" : ""العصب البصري"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35118, ""image_url"" : """"}, {""content"" : ""الأعصاب الحوضية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35118, ""image_url"" : """"}, {""content"" : ""العصب الشمي"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35118, ""image_url"" : """"}, {""content"" : ""المادة الرمادية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35118, ""image_url"" : """"}]","4"
3000,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""TSH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3000, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3000, ""image_url"" : """"}, {""content"" : ""الإستراديول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3000, ""image_url"" : """"}, {""content"" : ""الألدوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3000, ""image_url"" : """"}]","4"
3566,"أي من الكائنات الآتية يتم عنده إنتاج النطاف في درجة حرارة الجسم:","",29,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الحصان"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3566, ""image_url"" : """"}, {""content"" : ""الكلاب"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3566, ""image_url"" : """"}, {""content"" : ""الحيتان"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3566, ""image_url"" : """"}, {""content"" : ""القطط"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3566, ""image_url"" : """"}]","4"
3001,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الألدوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3001, ""image_url"" : """"}, {""content"" : ""OXT"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3001, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3001, ""image_url"" : """"}, {""content"" : ""البروجسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3001, ""image_url"" : """"}]","4"
3002,"هرمون يقع مستقبله في الغشاء الخلوي:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الكورتيزول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3002, ""image_url"" : """"}, {""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3002, ""image_url"" : """"}, {""content"" : ""الإستراديول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3002, ""image_url"" : """"}, {""content"" : ""هرمون النمو"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3002, ""image_url"" : """"}]","4"
3003,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3003, ""image_url"" : """"}, {""content"" : ""ACTH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3003, ""image_url"" : """"}, {""content"" : ""الهرمونات الجنسية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3003, ""image_url"" : """"}, {""content"" : ""التيرونين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3003, ""image_url"" : """"}]","4"
3004,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الإستراديول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3004, ""image_url"" : """"}, {""content"" : ""FSH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3004, ""image_url"" : """"}, {""content"" : ""التستوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3004, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3004, ""image_url"" : """"}]","4"
35117,"كل ما يلي عن الخلايا العصبية صحيح ما عدا:","",2,1,"أسئلة ربط مؤتمتة","[{""content"" : ""خلايا العقد الشوكية هي خلايا نابذة ثنائية القطب"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35117, ""image_url"" : """"}, {""content"" : ""الخلايا الموصلة توجد في الدماغ"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35117, ""image_url"" : """"}, {""content"" : ""الخلايا ثنائية القطب توجد في شبكية العين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35117, ""image_url"" : """"}, {""content"" : ""الخلايا الهرمية هي خلايا نابذة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35117, ""image_url"" : """"}]","4"
3873,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",34,1,"أسئلة ربط مؤتمتة","[{""content"" : ""البروجسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3873, ""image_url"" : """"}, {""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3873, ""image_url"" : """"}, {""content"" : ""الكورتيزول"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3873, ""image_url"" : """"}, {""content"" : ""الريلاكسين"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3873, ""image_url"" : """"}]","4"
3006,"أحد الهرمونات الآتية يقع مستقبله في هيولى الخلية الهدف:","",19,1,"أسئلة ربط مؤتمتة","[{""content"" : ""LH"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3006, ""image_url"" : """"}, {""content"" : ""PRL"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3006, ""image_url"" : """"}, {""content"" : ""الألدوسترون"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3006, ""image_url"" : """"}, {""content"" : ""التيروكسين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3006, ""image_url"" : """"}]","4"
3076,"أحد هذه الهرمونات يقع مستقبله النوعي في الغشاء الخلوي للخلية الهدف:","",20,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الألدوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3076, ""image_url"" : """"}, {""content"" : ""T3"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3076, ""image_url"" : """"}, {""content"" : ""التستوسترون"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 3076, ""image_url"" : """"}, {""content"" : ""TRH"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3076, ""image_url"" : """"}]","4"
2297,"أي من الشوارد الآتية تركيزه أكبر خارج الليف العصبي:","",6,1,"أسئلة ربط مؤتمتة","[{""content"" : ""الكالسيوم"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2297, ""image_url"" : """"}, {""content"" : ""الشرسبات"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2297, ""image_url"" : """"}, {""content"" : ""البوتاسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2297, ""image_url"" : """"}, {""content"" : ""الفوسفات"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2297, ""image_url"" : """"}]","4"
2298,"يؤدي ارتباط الناقل الكيميائي الغلوتامات مع مستقبلاته في الغشاء بعد المشبكي غالباً إلى:","",6,1,"أسئلة ربط مؤتمتة","[{""content"" : ""خروج شوارد الكلور"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2298, ""image_url"" : """"}, {""content"" : ""دخول شوارد الصوديوم"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2298, ""image_url"" : """"}, {""content"" : ""خروج شوارد الصوديوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2298, ""image_url"" : """"}, {""content"" : ""دخول شوارد الكلور"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 2298, ""image_url"" : """"}]","4"
14515,"لديك الشكل التالي،
أي من الخيارات التالية ينطبق على البنية رقم 3:
","/public/images/app/seen-image-1729456225346-229383112",1,1,"أسئلة ربط مؤتمتة","[{""content"" : ""ضيق وقصير"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 14515, ""image_url"" : """"}, {""content"" : ""عريض وقليل العمق"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 14515, ""image_url"" : """"}, {""content"" : ""ضيق وطويل"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 14515, ""image_url"" : """"}, {""content"" : ""عريض وعميق"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 14515, ""image_url"" : """"}]","4"
